Orcaflex Simulation of 15 MW floating offshore wind turbine;;;;;;
;;;;;;
Time;Wind speed;Sea surface;Mooring force;Tilt;Nac. acc.;Tower mom.
(s);(m/s);(m);(kN);(deg.);(m/s2);(kNm)
2961.9;41.93;-5.9;3491.56;-1.65;1.37;-96731.8
2962;41.78;-5.83;3433.78;-1.65;1.39;-107590.72
2962.1;41.7;-5.75;3377.44;-1.66;1.43;-120972.5
2962.2;41.7;-5.66;3322.71;-1.66;1.47;-134852.16
2962.3;41.79;-5.58;3269.75;-1.68;1.51;-147151.64
2962.4;41.97;-5.5;3218.74;-1.69;1.54;-156828.03
2962.5;42.23;-5.42;3169.95;-1.71;1.57;-163267.69
2962.6;42.56;-5.35;3123.69;-1.73;1.58;-167451.9
2962.7;42.93;-5.29;3080.09;-1.75;1.59;-168065.44
2962.8;43.32;-5.22;3039.07;-1.78;1.59;-166214.75
2962.9;43.69;-5.17;3000.46;-1.8;1.59;-163313.55
2963;44;-5.11;2964.14;-1.83;1.58;-159923.27
2963.1;44.23;-5.05;2930.15;-1.87;1.58;-157238.59
2963.2;44.34;-4.98;2898.67;-1.9;1.58;-155101.24
2963.3;44.32;-4.91;2869.92;-1.94;1.58;-153187.36
2963.4;44.15;-4.83;2844.07;-1.98;1.57;-151218.31
2963.5;43.83;-4.73;2821.26;-2.02;1.56;-148868.58
2963.6;43.38;-4.62;2801.59;-2.07;1.55;-146016.12
2963.7;42.79;-4.5;2785.11;-2.11;1.53;-142120.44
2963.8;42.12;-4.35;2771.76;-2.16;1.5;-135603.39
2963.9;41.38;-4.19;2761.29;-2.21;1.46;-125707.93
2964;40.62;-4.01;2753.38;-2.26;1.4;-112514.07
2964.1;39.89;-3.81;2747.82;-2.32;1.34;-96462.26
2964.2;39.22;-3.6;2744.55;-2.37;1.27;-78575.97
2964.3;38.67;-3.36;2743.73;-2.43;1.2;-59261.51
2964.4;38.27;-3.11;2745.55;-2.49;1.12;-38905.73
2964.5;38.04;-2.85;2750.13;-2.55;1.05;-18041.71
2964.6;38.02;-2.58;2757.53;-2.61;0.98;-3628.81
2964.7;38.2;-2.29;2767.75;-2.67;0.92;-24062.11
2964.8;38.59;-1.99;2780.71;-2.73;0.86;-44192.97
2964.9;39.16;-1.68;2796.28;-2.79;0.81;-63283.91
2965;39.9;-1.36;2814.29;-2.86;0.76;-81649.64
2965.1;40.76;-1.03;2834.56;-2.92;0.72;-99437.79
2965.2;41.71;-0.7;2857.06;-2.98;0.68;-116835.21
2965.3;42.68;-0.35;2881.9;-3.04;0.64;-134008.72
2965.4;43.64;0;2909.38;-3.1;0.61;-150922.5
2965.5;44.53;0.36;2939.77;-3.16;0.57;-168067.24
2965.6;45.3;0.72;2973.27;-3.22;0.53;-185759.38
2965.7;45.91;1.09;3009.92;-3.28;0.49;-203957.2
2965.8;46.34;1.46;3049.66;-3.34;0.44;-222700.4
2965.9;46.55;1.83;3092.39;-3.4;0.39;-241910.16
2966;46.56;2.21;3138;-3.45;0.33;-261393.51
2966.1;46.34;2.59;3186.38;-3.51;0.27;-280951.05
2966.2;45.94;2.96;3237.49;-3.56;0.21;-300387.09
2966.3;45.36;3.34;3291.33;-3.61;0.14;-319524.06
2966.4;44.65;3.7;3347.99;-3.66;0.07;-338469.1
2966.5;43.86;4.06;3407.56;-3.71;0;-356638.52
2966.6;43.02;4.41;3470.07;-3.76;-0.07;-373816.7
2966.7;42.18;4.75;3535.43;-3.81;-0.13;-390312.3
2966.8;41.41;5.07;3603.4;-3.85;-0.19;-406074.79
2966.9;40.73;5.37;3673.68;-3.89;-0.25;-420850.12
2967;40.19;5.66;3745.99;-3.93;-0.3;-434526.44
2967.1;39.81;5.92;3820.16;-3.97;-0.35;-447123.94
2967.2;39.62;6.15;3896.09;-4;-0.39;-458674.7
2967.3;39.63;6.35;3973.74;-4.04;-0.42;-469009.26
2967.4;39.82;6.52;4053.12;-4.07;-0.44;-478145.96
2967.5;40.2;6.66;4134.27;-4.1;-0.46;-486168.45
2967.6;40.74;6.75;4217.17;-4.12;-0.47;-493073.05
2967.7;41.41;6.81;4301.73;-4.15;-0.47;-498848.88
2967.8;42.18;6.83;4387.77;-4.17;-0.47;-503556.64
2967.9;43.01;6.81;4475.02;-4.19;-0.47;-507304.42
2968;43.88;6.75;4563.24;-4.21;-0.46;-510181.6
2968.1;44.74;6.66;4652.24;-4.22;-0.45;-512279.7
2968.2;45.57;6.53;4741.93;-4.24;-0.43;-513639.14
2968.3;46.34;6.37;4832.34;-4.25;-0.42;-514375.09
2968.4;47.04;6.19;4923.52;-4.26;-0.4;-514623.38
2968.5;47.66;5.98;5015.49;-4.27;-0.39;-514518.06
2968.6;48.19;5.77;5108.24;-4.28;-0.37;-514239.55
2968.7;48.65;5.55;5201.66;-4.29;-0.36;-513944.22
2968.8;49.03;5.32;5295.6;-4.29;-0.35;-513223.61
2968.9;49.36;5.11;5389.85;-4.3;-0.34;-512370.29
2969;49.66;4.9;5484.2;-4.3;-0.33;-511489.53
2969.1;49.94;4.71;5578.47;-4.3;-0.32;-510665.67
2969.2;50.23;4.53;5672.58;-4.3;-0.31;-510000.53
2969.3;50.54;4.37;5766.5;-4.3;-0.3;-509584.07
2969.4;50.89;4.23;5860.29;-4.3;-0.29;-509493.52
2969.5;51.27;4.1;5953.96;-4.29;-0.28;-509794.74
2969.6;51.7;3.99;6047.46;-4.29;-0.28;-510542.21
2969.7;52.17;3.88;6140.66;-4.28;-0.27;-511777.07
2969.8;52.67;3.77;6233.38;-4.28;-0.26;-513526.84
2969.9;53.19;3.66;6325.36;-4.27;-0.25;-515808.2
2970;53.69;3.55;6416.4;-4.27;-0.25;-518628.83
2970.1;54.17;3.43;6506.31;-4.26;-0.25;-521988.58
2970.2;54.59;3.3;6594.97;-4.25;-0.25;-525883.29
2970.3;54.94;3.16;6682.32;-4.24;-0.25;-530320.63
2970.4;55.19;3.02;6768.33;-4.24;-0.26;-535291.14
2970.5;55.32;2.87;6852.98;-4.23;-0.27;-540774.66
2970.6;55.33;2.72;6936.17;-4.22;-0.28;-546746.04
2970.7;55.21;2.57;7017.72;-4.21;-0.3;-553172.36
2970.8;54.96;2.42;7097.41;-4.2;-0.33;-560011.93
2970.9;54.58;2.29;7174.95;-4.19;-0.36;-567214.3
2971;54.1;2.16;7250.11;-4.19;-0.39;-574720.3
2971.1;53.53;2.06;7322.68;-4.18;-0.42;-582460.86
2971.2;52.89;1.97;7392.55;-4.17;-0.46;-590399.05
2971.3;52.23;1.9;7459.64;-4.16;-0.5;-598492.93
2971.4;51.55;1.85;7523.92;-4.15;-0.53;-606612.43
2971.5;50.9;1.81;7585.32;-4.15;-0.57;-614724.43
2971.6;50.29;1.78;7643.74;-4.14;-0.61;-622745.12
2971.7;49.76;1.77;7699.02;-4.13;-0.64;-630619.38
2971.8;49.32;1.76;7750.93;-4.12;-0.67;-638321.7
2971.9;48.98;1.75;7799.22;-4.12;-0.7;-645662.64
2972;48.75;1.74;7843.63;-4.11;-0.72;-652572.39
2972.1;48.63;1.74;7884.02;-4.1;-0.74;-658913.44
2972.2;48.62;1.73;7920.29;-4.1;-0.76;-664570.06
2972.3;48.7;1.72;7952.43;-4.09;-0.77;-669465.38
2972.4;48.86;1.7;7980.44;-4.09;-0.78;-673510.57
2972.5;49.08;1.69;8004.34;-4.08;-0.78;-676630.03
2972.6;49.34;1.68;8024.08;-4.08;-0.78;-678688.97
2972.7;49.62;1.67;8039.57;-4.07;-0.77;-679477.83
2972.8;49.9;1.67;8050.67;-4.07;-0.76;-679064.62
2972.9;50.16;1.67;8057.25;-4.07;-0.75;-677741.38
2973;50.4;1.67;8059.19;-4.06;-0.73;-675620.51
2973.1;50.6;1.67;8056.48;-4.06;-0.72;-672773.39
2973.2;50.76;1.68;8049.19;-4.06;-0.7;-669303.57
2973.3;50.88;1.68;8037.49;-4.06;-0.68;-665348.5
2973.4;50.97;1.68;8021.62;-4.06;-0.66;-661017.36
2973.5;51.04;1.67;8001.8;-4.06;-0.65;-656392.27
2973.6;51.1;1.65;7978.25;-4.06;-0.63;-651515.3
2973.7;51.16;1.62;7951.12;-4.07;-0.61;-646372.25
2973.8;51.24;1.58;7920.58;-4.07;-0.59;-640906.56
2973.9;51.36;1.53;7886.81;-4.07;-0.58;-635193.8
2974;51.52;1.46;7850;-4.08;-0.56;-629758.28
2974.1;51.72;1.39;7810.41;-4.08;-0.54;-624434.48
2974.2;51.99;1.31;7768.36;-4.08;-0.52;-619468.13
2974.3;52.31;1.22;7724.31;-4.09;-0.5;-614591.63
2974.4;52.68;1.13;7678.61;-4.09;-0.48;-611487.58
2974.5;53.09;1.03;7631.47;-4.09;-0.47;-610746.67
2974.6;53.53;0.93;7583.06;-4.09;-0.46;-611353.41
2974.7;53.98;0.83;7533.6;-4.1;-0.45;-612202.49
2974.8;54.43;0.72;7483.32;-4.1;-0.44;-613115.55
2974.9;54.85;0.61;7432.45;-4.1;-0.43;-614212.6
2975;55.22;0.48;7381.26;-4.1;-0.42;-615291.13
2975.1;55.53;0.35;7329.91;-4.1;-0.41;-615293.63
2975.2;55.76;0.2;7278.72;-4.1;-0.4;-614984.82
2975.3;55.9;0.04;7227.94;-4.09;-0.39;-614823.25
2975.4;55.94;-0.13;7177.74;-4.09;-0.38;-614753.99
2975.5;55.87;-0.32;7128.17;-4.08;-0.37;-614119.35
2975.6;55.7;-0.53;7079.21;-4.08;-0.37;-612551.75
2975.7;55.43;-0.75;7030.8;-4.07;-0.36;-610295.25
2975.8;55.07;-0.98;6982.87;-4.07;-0.36;-607936.26
2975.9;54.63;-1.22;6935.39;-4.06;-0.37;-607084.02
2976;54.12;-1.46;6888.44;-4.05;-0.38;-607875.84
2976.1;53.56;-1.7;6842.11;-4.04;-0.39;-609613.7
2976.2;52.97;-1.94;6796.43;-4.03;-0.41;-611978.48
2976.3;52.35;-2.18;6751.37;-4.02;-0.43;-614708.48
2976.4;51.74;-2.4;6706.93;-4.01;-0.45;-617758.39
2976.5;51.13;-2.61;6663.07;-4;-0.47;-620801.33
2976.6;50.54;-2.82;6619.74;-3.99;-0.49;-623418.65
2976.7;49.97;-3.01;6576.8;-3.97;-0.5;-625340.94
2976.8;49.44;-3.19;6534.06;-3.96;-0.51;-625366.31
2976.9;48.95;-3.36;6491.44;-3.94;-0.51;-623753.2
2977;48.5;-3.52;6448.9;-3.93;-0.51;-621721.2
2977.1;48.08;-3.67;6406.42;-3.91;-0.51;-618445.76
2977.2;47.71;-3.81;6363.96;-3.9;-0.5;-614584.07
2977.3;47.39;-3.94;6321.48;-3.88;-0.49;-609691.63
2977.4;47.1;-4.07;6278.89;-3.87;-0.48;-604004.95
2977.5;46.87;-4.19;6236.1;-3.85;-0.46;-597473.7
2977.6;46.7;-4.3;6193;-3.83;-0.43;-590038.51
2977.7;46.58;-4.4;6149.52;-3.82;-0.41;-581711.82
2977.8;46.54;-4.49;6105.56;-3.8;-0.38;-572586.25
2977.9;46.57;-4.58;6061.08;-3.79;-0.34;-562219.41
2978;46.69;-4.65;6016.04;-3.77;-0.3;-550352.21
2978.1;46.9;-4.71;5970.43;-3.76;-0.25;-537149.41
2978.2;47.21;-4.77;5924.29;-3.74;-0.2;-522757.72
2978.3;47.63;-4.82;5877.64;-3.73;-0.14;-507332.06
2978.4;48.16;-4.86;5830.43;-3.71;-0.08;-490963.13
2978.5;48.79;-4.89;5782.59;-3.7;-0.01;-473731.88
2978.6;49.51;-4.93;5734.06;-3.69;0.06;-455217.73
2978.7;50.32;-4.96;5684.85;-3.68;0.14;-435681.33
2978.8;51.19;-4.99;5634.94;-3.67;0.23;-415379.18
2978.9;52.11;-5.02;5584.38;-3.66;0.32;-394671.32
2979;53.04;-5.05;5533.25;-3.66;0.41;-374048.84
2979.1;53.95;-5.08;5481.65;-3.65;0.49;-354042.22
2979.2;54.82;-5.1;5429.75;-3.65;0.57;-335288.78
2979.3;55.61;-5.11;5377.69;-3.65;0.65;-318606.65
2979.4;56.28;-5.12;5325.56;-3.65;0.71;-304154.06
2979.5;56.82;-5.12;5273.37;-3.66;0.75;-294465.98
2979.6;57.19;-5.1;5221;-3.66;0.77;-291043.75
2979.7;57.38;-5.08;5168.29;-3.67;0.77;-291977.11
2979.8;57.37;-5.04;5115.18;-3.68;0.77;-294660.48
2979.9;57.16;-4.99;5061.71;-3.69;0.75;-296704.73
2980;56.75;-4.93;5008.05;-3.7;0.74;-296537.93
2980.1;56.14;-4.87;4954.4;-3.72;0.74;-293347.8
2980.2;55.37;-4.8;4900.97;-3.73;0.73;-287920.1
2980.3;54.44;-4.73;4847.97;-3.75;0.73;-281247.59
2980.4;53.39;-4.65;4795.51;-3.77;0.73;-273635.19
2980.5;52.25;-4.58;4743.64;-3.79;0.72;-265417.95
2980.6;51.05;-4.5;4692.32;-3.82;0.72;-256356.31
2980.7;49.84;-4.42;4641.5;-3.84;0.73;-246054.92
2980.8;48.64;-4.34;4591.23;-3.87;0.73;-234495.2
2980.9;47.49;-4.25;4541.63;-3.89;0.74;-222931.35
2981;46.42;-4.16;4492.9;-3.92;0.75;-212952.92
2981.1;45.45;-4.05;4445.34;-3.95;0.75;-204995.55
2981.2;44.59;-3.93;4399.24;-3.98;0.75;-198932.03
2981.3;43.86;-3.8;4354.82;-4.01;0.74;-195357.2
2981.4;43.26;-3.65;4312.15;-4.05;0.73;-194790.73
2981.5;42.79;-3.5;4271.18;-4.08;0.71;-197412.31
2981.6;42.44;-3.32;4231.84;-4.11;0.69;-202127.89
2981.7;42.21;-3.14;4194.17;-4.14;0.67;-207325.13
2981.8;42.08;-2.96;4158.31;-4.18;0.66;-210576.52
2981.9;42.04;-2.76;4124.6;-4.21;0.67;-210027.35
2982;42.06;-2.57;4093.23;-4.25;0.68;-207946.82
2982.1;42.15;-2.39;4064.29;-4.28;0.69;-205667.81
2982.2;42.27;-2.21;4037.88;-4.32;0.71;-202538.57
2982.3;42.43;-2.04;4014.02;-4.35;0.73;-198622.9
2982.4;42.62;-1.88;3992.66;-4.39;0.75;-195506.28
2982.5;42.83;-1.73;3973.67;-4.42;0.76;-194906.19
2982.6;43.07;-1.6;3956.86;-4.46;0.77;-195855.4
2982.7;43.32;-1.47;3942.09;-4.49;0.77;-199073.8
2982.8;43.6;-1.34;3929.43;-4.53;0.76;-204342.97
2982.9;43.91;-1.22;3919.08;-4.57;0.75;-210660.52
2983;44.25;-1.1;3911.21;-4.61;0.73;-219529.3
2983.1;44.62;-0.98;3905.81;-4.64;0.71;-231037.43
2983.2;45.02;-0.84;3902.71;-4.68;0.68;-244136.13
2983.3;45.45;-0.71;3901.72;-4.72;0.65;-257640.77
2983.4;45.9;-0.56;3902.66;-4.76;0.62;-270034.1
2983.5;46.35;-0.4;3905.49;-4.8;0.6;-280637.83
2983.6;46.79;-0.24;3910.19;-4.84;0.59;-289334.41
2983.7;47.21;-0.07;3916.78;-4.88;0.57;-296612.46
2983.8;47.58;0.11;3925.27;-4.92;0.57;-303136.31
2983.9;47.88;0.28;3935.65;-4.96;0.56;-309527.34
2984;48.08;0.46;3947.98;-5;0.54;-315927.45
2984.1;48.17;0.64;3962.24;-5.04;0.53;-321526.13
2984.2;48.14;0.81;3978.28;-5.08;0.52;-326622.35
2984.3;47.96;0.98;3995.82;-5.12;0.5;-331493.33
2984.4;47.63;1.14;4014.64;-5.16;0.49;-336115.76
2984.5;47.16;1.3;4034.65;-5.2;0.47;-340505.99
2984.6;46.54;1.45;4055.97;-5.24;0.45;-344573.4
2984.7;45.81;1.59;4078.83;-5.28;0.43;-347690.81
2984.8;44.98;1.73;4103.44;-5.32;0.41;-349594.54
2984.9;44.07;1.87;4129.87;-5.36;0.39;-350999.47
2985;43.14;1.99;4158.09;-5.4;0.37;-353000.6
2985.1;42.21;2.11;4187.91;-5.44;0.34;-356200.14
2985.2;41.32;2.22;4219.15;-5.48;0.32;-360353.93
2985.3;40.52;2.33;4251.6;-5.52;0.29;-365115.19
2985.4;39.84;2.42;4285.08;-5.56;0.27;-370249.26
2985.5;39.32;2.5;4319.51;-5.6;0.25;-375617.81
2985.6;38.98;2.58;4354.95;-5.64;0.23;-381133.14
2985.7;38.84;2.63;4391.62;-5.67;0.21;-386734.16
2985.8;38.91;2.68;4429.77;-5.71;0.2;-392376.42
2985.9;39.19;2.71;4469.59;-5.75;0.19;-398030.2
2986;39.67;2.74;4511.04;-5.78;0.18;-403683.19
2986.1;40.33;2.75;4553.91;-5.82;0.18;-409343.17
2986.2;41.13;2.76;4597.88;-5.85;0.18;-415038.46
2986.3;42.05;2.76;4642.64;-5.89;0.19;-420814.63
2986.4;43.03;2.76;4688;-5.92;0.19;-426728.8
2986.5;44.04;2.77;4733.89;-5.96;0.19;-432829.29
2986.6;45.02;2.77;4780.37;-5.99;0.2;-439157.35
2986.7;45.94;2.79;4827.57;-6.02;0.2;-445734.77
2986.8;46.76;2.82;4875.66;-6.05;0.2;-452564.69
2986.9;47.44;2.86;4924.72;-6.09;0.19;-459652.04
2987;47.95;2.91;4974.73;-6.12;0.19;-466991.47
2987.1;48.28;2.98;5025.48;-6.15;0.17;-474570.36
2987.2;48.42;3.07;5076.65;-6.18;0.15;-482599.56
2987.3;48.38;3.18;5127.92;-6.22;0.13;-490871.58
2987.4;48.16;3.31;5179.07;-6.25;0.1;-499224.37
2987.5;47.78;3.45;5230.02;-6.28;0.07;-507644.6
2987.6;47.28;3.61;5280.85;-6.31;0.04;-516111.48
2987.7;46.68;3.77;5331.71;-6.34;0;-524577.38
2987.8;46.01;3.95;5382.75;-6.37;-0.04;-533005.07
2987.9;45.31;4.13;5434.03;-6.4;-0.08;-541409.34
2988;44.62;4.32;5485.49;-6.43;-0.12;-549705.18
2988.1;43.96;4.49;5536.98;-6.46;-0.15;-557852.1
2988.2;43.36;4.66;5588.22;-6.49;-0.19;-565876.34
2988.3;42.84;4.81;5638.96;-6.52;-0.22;-573698.08
2988.4;42.4;4.95;5689.01;-6.55;-0.25;-581332.44
2988.5;42.06;5.07;5738.31;-6.58;-0.28;-588823.45
2988.6;41.8;5.16;5786.96;-6.6;-0.31;-596061.74
2988.7;41.62;5.23;5835.14;-6.63;-0.33;-602559.9
2988.8;41.5;5.27;5883.01;-6.65;-0.35;-608858.96
2988.9;41.42;5.29;5930.65;-6.68;-0.37;-615106.77
2989;41.36;5.28;5978;-6.7;-0.39;-621430.87
2989.1;41.29;5.26;6024.88;-6.72;-0.41;-627914.16
2989.2;41.2;5.22;6071.05;-6.74;-0.43;-634658.51
2989.3;41.06;5.17;6116.28;-6.76;-0.45;-641742.86
2989.4;40.86;5.12;6160.39;-6.78;-0.48;-649234.47
2989.5;40.59;5.06;6203.36;-6.8;-0.51;-657196.53
2989.6;40.25;5;6245.23;-6.82;-0.54;-665698.87
2989.7;39.85;4.94;6286.17;-6.84;-0.57;-674840.18
2989.8;39.39;4.89;6326.31;-6.85;-0.61;-684559.63
2989.9;38.9;4.84;6365.72;-6.86;-0.64;-694703.87
2990;38.4;4.79;6404.32;-6.88;-0.69;-705211.86
2990.1;37.9;4.74;6441.93;-6.89;-0.73;-716769.36
2990.2;37.44;4.69;6478.31;-6.9;-0.77;-728637.68
2990.3;37.05;4.64;6513.21;-6.91;-0.82;-740533.7
2990.4;36.74;4.58;6546.48;-6.92;-0.86;-752574.73
2990.5;36.54;4.52;6578.08;-6.92;-0.9;-764841.09
2990.6;36.46;4.45;6608.06;-6.93;-0.95;-777337.95
2990.7;36.51;4.38;6636.51;-6.93;-0.99;-790019.89
2990.8;36.69;4.29;6663.54;-6.93;-1.03;-802890.54
2990.9;37;4.21;6689.21;-6.93;-1.06;-815619.38
2991;37.41;4.12;6713.46;-6.93;-1.1;-828005.49
2991.1;37.92;4.03;6736.15;-6.93;-1.13;-839907.55
2991.2;38.49;3.94;6757.06;-6.92;-1.16;-851222.36
2991.3;39.09;3.86;6776.02;-6.91;-1.18;-861486.26
2991.4;39.7;3.79;6792.9;-6.91;-1.2;-870693.72
2991.5;40.28;3.72;6807.72;-6.89;-1.22;-879487.41
2991.6;40.8;3.66;6820.55;-6.88;-1.24;-888012.15
2991.7;41.24;3.61;6831.54;-6.87;-1.26;-896187.24
2991.8;41.58;3.56;6840.81;-6.85;-1.28;-903807.11
2991.9;41.79;3.51;6848.43;-6.83;-1.3;-910477.39
2992;41.89;3.46;6854.41;-6.81;-1.31;-916215.46
2992.1;41.86;3.41;6858.66;-6.79;-1.33;-921101.38
2992.2;41.72;3.35;6861.1;-6.76;-1.35;-925137.91
2992.3;41.48;3.28;6861.55;-6.74;-1.37;-928472.04
2992.4;41.17;3.2;6859.93;-6.71;-1.38;-931270.52
2992.5;40.82;3.1;6856.28;-6.67;-1.4;-933685.3
2992.6;40.45;2.99;6850.63;-6.64;-1.41;-935885.23
2992.7;40.1;2.86;6843.08;-6.6;-1.43;-938050.36
2992.8;39.81;2.72;6833.71;-6.57;-1.44;-940384.34
2992.9;39.6;2.57;6822.59;-6.53;-1.46;-943010.55
2993;39.5;2.41;6809.73;-6.48;-1.46;-944723.21
2993.1;39.53;2.24;6795.11;-6.44;-1.47;-945523.58
2993.2;39.71;2.06;6778.64;-6.39;-1.47;-946131.03
2993.3;40.04;1.88;6760.17;-6.34;-1.47;-947075.3
2993.4;40.51;1.69;6739.57;-6.29;-1.47;-948475.47
2993.5;41.12;1.49;6716.79;-6.24;-1.47;-950184.03
2993.6;41.85;1.28;6691.8;-6.18;-1.46;-951975.74
2993.7;42.68;1.06;6664.65;-6.13;-1.45;-953638.29
2993.8;43.57;0.82;6635.37;-6.07;-1.44;-954993.04
2993.9;44.49;0.58;6603.97;-6.01;-1.43;-955683.96
2994;45.4;0.31;6570.42;-5.95;-1.41;-955370.8
2994.1;46.29;0.03;6534.65;-5.88;-1.4;-954880.82
2994.2;47.1;-0.27;6496.58;-5.82;-1.38;-954159.82
2994.3;47.81;-0.58;6456.08;-5.75;-1.37;-952847.11
2994.4;48.4;-0.92;6413;-5.68;-1.35;-950621.3
2994.5;48.86;-1.26;6367.23;-5.61;-1.33;-947282.86
2994.6;49.17;-1.61;6318.68;-5.54;-1.32;-942746.31
2994.7;49.32;-1.97;6267.34;-5.47;-1.3;-936904.09
2994.8;49.34;-2.33;6213.27;-5.4;-1.28;-929148.72
2994.9;49.22;-2.69;6156.52;-5.33;-1.25;-919261.66
2995;48.99;-3.04;6097.11;-5.25;-1.22;-907389.72
2995.1;48.66;-3.38;6035.03;-5.18;-1.19;-893821.57
2995.2;48.27;-3.72;5970.22;-5.1;-1.16;-878482.21
2995.3;47.85;-4.03;5902.65;-5.03;-1.11;-859842.91
2995.4;47.42;-4.33;5832.45;-4.95;-1.05;-837087.96
2995.5;47.01;-4.62;5759.6;-4.88;-0.98;-810041.59
2995.6;46.65;-4.9;5684.12;-4.8;-0.89;-778603.74
2995.7;46.35;-5.15;5606.1;-4.72;-0.79;-743389.12
2995.8;46.14;-5.4;5525.62;-4.65;-0.67;-705100.78
2995.9;46.02;-5.63;5442.91;-4.57;-0.55;-664920.72
2996;45.99;-5.85;5358.08;-4.5;-0.41;-622463.33
2996.1;46.06;-6.06;5271.42;-4.42;-0.28;-579694.61
2996.2;46.21;-6.26;5183.13;-4.35;-0.14;-537622.87
2996.3;46.43;-6.45;5093.28;-4.28;-0.01;-497321.73
2996.4;46.71;-6.63;5001.88;-4.21;0.11;-459159.28
2996.5;47.02;-6.8;4908.98;-4.14;0.24;-421995.36
2996.6;47.34;-6.96;4814.81;-4.07;0.36;-385362.09
2996.7;47.64;-7.11;4719.63;-4;0.48;-349266.76
2996.8;47.9;-7.25;4623.64;-3.94;0.6;-314684.43
2996.9;48.1;-7.38;4527.01;-3.88;0.71;-281873.84
2997;48.22;-7.49;4429.94;-3.82;0.81;-251364.15
2997.1;48.25;-7.6;4332.64;-3.76;0.89;-224374.21
2997.2;48.18;-7.7;4235.26;-3.71;0.97;-199623.98
2997.3;47.99;-7.79;4137.98;-3.66;1.05;-174190.32
2997.4;47.7;-7.87;4040.87;-3.61;1.12;-148384.33
2997.5;47.31;-7.95;3943.94;-3.56;1.2;-121915.31
2997.6;46.83;-8.01;3847.22;-3.52;1.27;-93750.99
2997.7;46.28;-8.07;3750.87;-3.48;1.35;-65360.47
2997.8;45.68;-8.12;3655.13;-3.45;1.42;-37353.6
2997.9;45.05;-8.16;3560.3;-3.42;1.49;-10412.51
2998;44.43;-8.19;3466.62;-3.39;1.56;-15839
2998.1;43.83;-8.21;3374.31;-3.36;1.61;-39278.22
2998.2;43.29;-8.22;3283.54;-3.34;1.66;-61611.32
2998.3;42.82;-8.22;3194.48;-3.33;1.71;-83758.95
2998.4;42.46;-8.2;3107.29;-3.31;1.77;-106351.52
2998.5;42.21;-8.18;3022.15;-3.3;1.83;-129329.85
2998.6;42.1;-8.14;2939.24;-3.3;1.89;-153118.38
2998.7;42.14;-8.09;2858.83;-3.29;1.95;-175993.45
2998.8;42.32;-8.02;2781.34;-3.29;2.01;-194413.26
2998.9;42.64;-7.95;2706.98;-3.3;2.03;-204581.66
2999;43.11;-7.86;2635.88;-3.31;2.05;-208082.53
2999.1;43.7;-7.77;2568.22;-3.32;2.05;-208512.3
2999.2;44.39;-7.66;2504.21;-3.33;2.06;-208715.53
2999.3;45.16;-7.54;2444.03;-3.35;2.08;-210043.76
2999.4;45.98;-7.42;2387.8;-3.37;2.1;-212156.41
2999.5;46.83;-7.28;2335.67;-3.39;2.12;-214548.84
2999.6;47.66;-7.12;2287.87;-3.41;2.14;-217086.16
2999.7;48.44;-6.96;2244.81;-3.44;2.17;-219158.17
2999.8;49.14;-6.78;2206.84;-3.47;2.18;-219240.4
2999.9;49.72;-6.58;2174.13;-3.5;2.17;-214003.48
3000;50.16;-6.36;2146.62;-3.54;2.16;-206867.75
3000.1;50.44;-6.12;2124.09;-3.57;2.13;-196532.08
3000.2;50.52;-5.85;2106.24;-3.61;2.09;-183495.23
3000.3;50.41;-5.57;2092.87;-3.65;2.04;-168955.4
3000.4;50.08;-5.26;2083.93;-3.7;1.99;-154179.16
3000.5;49.54;-4.93;2079.53;-3.74;1.94;-140355.67
3000.6;48.81;-4.58;2079.81;-3.79;1.89;-127604.8
3000.7;47.88;-4.21;2084.91;-3.84;1.82;-113889.84
3000.8;46.79;-3.83;2094.93;-3.89;1.76;-98882.05
3000.9;45.57;-3.43;2109.87;-3.94;1.68;-83080.54
3001;44.24;-3.01;2129.54;-3.99;1.6;-66976.14
3001.1;42.86;-2.59;2153.52;-4.05;1.52;-49051.01
3001.2;41.45;-2.17;2181.27;-4.1;1.43;-30016.5
3001.3;40.07;-1.74;2212.28;-4.16;1.34;-9961.51
3001.4;38.76;-1.32;2246.29;-4.22;1.25;-10965.68
3001.5;37.57;-0.9;2283.28;-4.27;1.16;-31539.03
3001.6;36.52;-0.49;2323.36;-4.33;1.08;-52613.52
3001.7;35.67;-0.08;2366.68;-4.39;0.99;-73332.51
3001.8;35.03;0.32;2413.3;-4.45;0.91;-94704.92
3001.9;34.63;0.71;2463.07;-4.5;0.83;-117004.46
3002;34.49;1.1;2515.72;-4.56;0.75;-140032.71
3002.1;34.61;1.48;2570.95;-4.61;0.67;-163451.53
3002.2;35;1.86;2628.44;-4.67;0.6;-187175.85
3002.3;35.63;2.23;2688.02;-4.72;0.53;-211264.05
3002.4;36.49;2.61;2749.7;-4.77;0.46;-235810.37
3002.5;37.55;2.98;2813.71;-4.82;0.39;-260891.81
3002.6;38.79;3.36;2880.47;-4.87;0.33;-286614.76
3002.7;40.16;3.74;2950.42;-4.92;0.26;-312306.9
3002.8;41.62;4.12;3023.91;-4.96;0.2;-337253.83
3002.9;43.14;4.51;3100.99;-5.01;0.15;-362823.16
3003;44.66;4.89;3181.43;-5.05;0.09;-388486.09
