"Time (ms)";"Recording (a.u.)"
1.729232168E0;-4.953154088E-2
1.750066290E0;-5.163731803E-2
1.770900413E0;-5.267494736E-2
1.791734535E0;-5.304116947E-2
1.812568658E0;-5.325479904E-2
1.833402780E0;-5.325479904E-2
1.854236903E0;-5.352946562E-2
1.875071025E0;-5.331583605E-2
1.895905148E0;-5.352946562E-2
1.916739270E0;-5.441450240E-2
1.937573393E0;-5.520798364E-2
1.958407515E0;-5.569627979E-2
1.979241638E0;-5.511642811E-2
2.000075760E0;-5.511642811E-2
2.020909883E0;-5.459761345E-2
2.041744005E0;-5.270546587E-2
2.062578128E0;-5.041657765E-2
2.083412250E0;-4.849391156E-2
2.104246373E0;-4.867702261E-2
2.125080495E0;-4.937894833E-2
2.145914618E0;-4.910428175E-2
2.166748740E0;-4.791405988E-2
2.187582863E0;-4.544206061E-2
2.208416985E0;-4.254280221E-2
2.229251108E0;-3.921628468E-2
2.250085231E0;-3.659169286E-2
2.270919353E0;-3.469954527E-2
2.291753476E0;-3.350932340E-2
2.312587598E0;-3.277687918E-2
2.333421721E0;-3.189184240E-2
2.354255843E0;-2.990813929E-2
2.375089966E0;-2.639851070E-2
2.395924088E0;-2.230903043E-2
2.416758211E0;-1.907406842E-2
2.437592333E0;-1.699880978E-2
2.458426456E0;-1.507614368E-2
2.479260578E0;-1.290932951E-2
2.500094701E0;-1.043733024E-2
2.520928823E0;-7.995849483E-3
2.541762946E0;-5.127109592E-3
2.562597068E0;-2.197332682E-3
2.583431191E0;5.798516800E-4
2.604265313E0;2.960295419E-3
2.625099436E0;5.554368725E-3
2.645933558E0;9.125034333E-3
2.666767681E0;1.159703360E-2
2.687601803E0;1.330607013E-2
2.708435926E0;1.492355113E-2
2.729270048E0;1.733451338E-2
2.750104171E0;1.989806818E-2
2.770938293E0;2.182073428E-2
2.791772416E0;2.426221503E-2
2.812606538E0;2.792443617E-2
2.833440661E0;3.143406476E-2
2.854274783E0;3.399761956E-2
2.875108906E0;3.518784143E-2
2.895943028E0;3.640858180E-2
2.916777151E0;3.811761834E-2
2.937611273E0;3.961302530E-2
2.958445396E0;4.013183996E-2
2.979279518E0;3.973509934E-2
3.000113641E0;4.043702506E-2
3.020947763E0;4.181035798E-2
3.041781886E0;4.416028321E-2
3.062616008E0;4.577776421E-2
3.083450131E0;4.531998657E-2
3.104284253E0;4.345835749E-2
3.125118376E0;4.092532121E-2
3.145952498E0;4.016235847E-2
3.166786621E0;4.086428419E-2
3.187620743E0;4.214606159E-2
3.208454866E0;4.266487625E-2
3.229288988E0;4.245124668E-2
3.250123111E0;4.251228370E-2
3.270957233E0;4.147465438E-2
3.291791356E0;3.848384045E-2
3.312625478E0;3.494369335E-2
3.333459601E0;3.271584216E-2
3.354293723E0;3.292947172E-2
3.375127846E0;3.353984191E-2
3.395961968E0;3.378398999E-2
3.416796091E0;3.332621235E-2
3.437630213E0;3.238013855E-2
3.458464336E0;3.027436140E-2
3.479298458E0;2.737510300E-2
3.500132581E0;2.551347392E-2
3.520966703E0;2.401806696E-2
3.541800826E0;2.279732658E-2
3.562634948E0;2.154606769E-2
3.583469071E0;2.093569750E-2
3.604303193E0;2.063051241E-2
3.625137316E0;1.940977203E-2
3.645971438E0;1.669362468E-2
3.666805561E0;1.379436628E-2
3.687639683E0;1.187170019E-2
3.708473806E0;9.826960051E-3
3.729307928E0;7.446516312E-3
3.750142051E0;6.408886990E-3
3.770976173E0;6.622516556E-3
3.791810296E0;6.469924009E-3
3.812644418E0;4.394665365E-3
3.833478541E0;1.800592059E-3
3.854312663E0;5.493331706E-4
3.875146786E0;-5.188146611E-4
3.895980908E0;-2.227851192E-3
3.916815031E0;-4.455702383E-3
3.937649153E0;-5.615405744E-3
3.958483276E0;-5.981627857E-3
3.979317398E0;-7.080294198E-3
4.000151521E0;-8.789330729E-3
4.020985643E0;-1.001007111E-2
4.041819766E0;-1.062044130E-2
4.062653888E0;-1.147495956E-2
4.083488011E0;-1.315347758E-2
4.104322133E0;-1.455732902E-2
4.125156256E0;-1.599169897E-2
4.145990378E0;-1.690725425E-2
4.166824501E0;-1.748710593E-2
4.187658623E0;-1.727347636E-2
4.208492746E0;-1.644947661E-2
4.229326868E0;-1.632740257E-2
4.250160991E0;-1.657155065E-2
4.270995113E0;-1.742606891E-2
4.291829236E0;-1.873836482E-2
4.312663358E0;-1.956236457E-2
4.333497481E0;-1.986754967E-2
4.354331603E0;-1.916562395E-2
4.375165726E0;-1.818903165E-2
4.395999848E0;-1.687673574E-2
4.416833971E0;-1.669362468E-2
4.437668093E0;-1.672414319E-2
4.458502216E0;-1.638843959E-2
4.479336338E0;-1.568651387E-2
4.500170461E0;-1.547288430E-2
4.521004584E0;-1.583910642E-2
4.541838706E0;-1.525925474E-2
4.562672829E0;-1.330607013E-2
4.583506951E0;-1.083407086E-2
4.604341074E0;-8.819849239E-3
4.625175196E0;-8.362071596E-3
4.646009319E0;-7.812738426E-3
4.666843441E0;-7.263405255E-3
4.687677564E0;-6.530961028E-3
4.708511686E0;-5.829035310E-3
4.729345809E0;-5.066072573E-3
4.750179931E0;-2.960295419E-3
4.771014054E0;-1.159703360E-3
4.791848176E0;4.272591327E-4
4.812682299E0;1.525925474E-3
4.833516421E0;2.227851192E-3
4.854350544E0;2.563554796E-3
4.875184666E0;2.685628834E-3
4.896018789E0;3.570665609E-3
4.916852911E0;5.523850215E-3
4.937687034E0;7.782219916E-3
4.958521156E0;9.247108371E-3
4.979355279E0;9.521774957E-3
5.000189401E0;9.155552843E-3
5.021023524E0;9.186071352E-3
5.041857646E0;9.308145390E-3
5.062691769E0;1.016266366E-2
5.083525891E0;1.162755211E-2
5.104360014E0;1.327555162E-2
5.125194136E0;1.394695883E-2
5.146028259E0;1.391644032E-2
5.166862381E0;1.400799585E-2
5.187696504E0;1.391644032E-2
5.208530626E0;1.342814417E-2
5.229364749E0;1.278725547E-2
5.250198871E0;1.358073672E-2
5.271032994E0;1.501510666E-2
5.291867116E0;1.583910642E-2
5.312701239E0;1.528977325E-2
5.333535361E0;1.388592181E-2
5.354369484E0;1.287881100E-2
5.375203606E0;1.202429273E-2
5.396037729E0;1.141392254E-2
5.416871851E0;1.101718192E-2
5.437705974E0;1.101718192E-2
5.458540096E0;1.046784875E-2
5.479374219E0;1.010162664E-2
5.500208341E0;9.399700919E-3
5.521042464E0;8.392590106E-3
5.541876586E0;6.805627613E-3
5.562710709E0;4.791405988E-3
5.583544831E0;3.448591571E-3
5.604378954E0;2.533036287E-3
5.625213076E0;1.556443983E-3
5.646047199E0;2.746665853E-4
5.666881321E0;-1.373332926E-3
5.687715444E0;-3.082369457E-3
5.708549566E0;-4.943998535E-3
5.729383689E0;-7.080294198E-3
5.750217811E0;-9.063997314E-3
5.771051934E0;-1.071199683E-2
5.791886056E0;-1.214636677E-2
5.812720179E0;-1.309244057E-2
5.833554301E0;-1.406903287E-2
5.854388424E0;-1.532029176E-2
5.875222546E0;-1.632740257E-2
5.896056669E0;-1.791436506E-2
5.916890791E0;-1.940977203E-2
5.937724914E0;-2.041688284E-2
5.958559036E0;-2.124088260E-2
5.979393159E0;-2.224799341E-2
6.000227281E0;-2.359080782E-2
6.021061404E0;-2.450636311E-2
6.041895526E0;-2.545243690E-2
6.062729649E0;-2.685628834E-2
6.083563771E0;-2.868739891E-2
6.104397894E0;-2.978606525E-2
6.125232016E0;-3.012176885E-2
6.146066139E0;-2.993865780E-2
6.166900261E0;-3.051850948E-2
6.187734384E0;-3.225806452E-2
6.208568506E0;-3.372295297E-2
6.229402629E0;-3.405865658E-2
6.250236751E0;-3.411969359E-2
6.271070874E0;-3.341776788E-2
6.291904996E0;-3.231910154E-2
6.312739119E0;-3.118991668E-2
6.333573241E0;-3.051850948E-2
6.354407364E0;-3.030487991E-2
6.375241486E0;-3.036591693E-2
6.396075609E0;-3.073213904E-2
6.416909731E0;-3.112887967E-2
6.437743854E0;-3.082369457E-2
6.458577976E0;-2.945036164E-2
6.479412099E0;-2.710043641E-2
6.500246221E0;-2.581865902E-2
6.521080344E0;-2.554399243E-2
6.541914466E0;-2.545243690E-2
6.562748589E0;-2.453688162E-2
6.583582711E0;-2.304147465E-2
6.604416834E0;-2.197332682E-2
6.625250956E0;-2.050843837E-2
6.646085079E0;-1.852473525E-2
6.666919201E0;-1.596118046E-2
6.687753324E0;-1.385540330E-2
6.708587446E0;-1.226844081E-2
6.729421569E0;-1.055940428E-2
6.750255692E0;-8.667256691E-3
6.771089814E0;-6.622516556E-3
6.791923937E0;-4.425183874E-3
6.812758059E0;-2.380443739E-3
6.833592182E0;6.103701895E-5
6.854426304E0;2.594073305E-3
6.875260427E0;5.615405744E-3
6.896094549E0;8.850367748E-3
6.916928672E0;1.181066317E-2
6.937762794E0;1.373332926E-2
6.958596917E0;1.550340281E-2
6.979431039E0;1.794488357E-2
7.000265162E0;2.090517899E-2
7.021099284E0;2.340769677E-2
7.041933407E0;2.499465926E-2
7.062767529E0;2.694784387E-2
7.083601652E0;2.880947295E-2
7.104435774E0;3.103732414E-2
7.125269897E0;3.421124912E-2
7.146104019E0;3.732413709E-2
7.166938142E0;3.973509934E-2
7.187772264E0;4.104739525E-2
7.208606387E0;4.162724693E-2
7.229440509E0;4.254280221E-2
7.250274632E0;4.382457961E-2
7.271108754E0;4.571672720E-2
7.291942877E0;4.718161565E-2
7.312776999E0;4.886013367E-2
7.333611122E0;5.096591082E-2
7.354445244E0;5.258339183E-2
7.375279367E0;5.273598437E-2
7.396113489E0;5.197302164E-2
7.416947612E0;5.166783654E-2
7.437781734E0;5.215613269E-2
7.458615857E0;5.294961394E-2
7.479449979E0;5.404828028E-2
7.500284102E0;5.508590960E-2
7.521118224E0;5.615405744E-2
7.541952347E0;5.642872402E-2
7.562786469E0;5.578783532E-2
7.583620592E0;5.389568773E-2
7.604454714E0;5.099642933E-2
7.625288837E0;4.824976348E-2
7.646122959E0;4.684591205E-2
7.666957082E0;4.693746757E-2
7.687791204E0;4.724265267E-2
7.708625327E0;4.669331950E-2
7.729459449E0;4.492324595E-2
7.750293572E0;4.229865413E-2
7.771127694E0;3.994872890E-2
7.791961817E0;3.665272988E-2
7.812795939E0;3.323465682E-2
7.833630062E0;3.094576861E-2
7.854464184E0;2.999969481E-2
7.875298307E0;2.963347270E-2
7.896132429E0;2.813806574E-2
7.916966552E0;2.575762200E-2
7.937800674E0;2.310251167E-2
7.958634797E0;1.950132756E-2
7.979468919E0;1.504562517E-2
8.000303042E0;1.126133000E-2
8.021137164E0;9.369182409E-3
8.041971287E0;8.239997559E-3
8.062805409E0;6.134220405E-3
8.083639532E0;3.479110080E-3
8.104473654E0;1.068147832E-3
8.125307777E0;-1.068147832E-3
8.146141899E0;-4.608294931E-3
8.166976022E0;-9.277626881E-3
8.187810144E0;-1.312295907E-2
8.208644267E0;-1.577806940E-2
8.229478389E0;-1.861629078E-2
8.250312512E0;-2.209540086E-2
8.271146634E0;-2.465895566E-2
8.291980757E0;-2.624591815E-2
8.312814879E0;-2.774132511E-2
8.333649002E0;-3.021332438E-2
8.354483124E0;-3.347880490E-2
8.375317247E0;-3.619495224E-2
8.396151369E0;-3.903317362E-2
8.416985492E0;-4.217658010E-2
8.437819614E0;-4.409924619E-2
8.458653737E0;-4.489272744E-2
8.479487859E0;-4.516739402E-2
8.500321982E0;-4.647968993E-2
8.521156104E0;-4.809717093E-2
8.541990227E0;-4.910428175E-2
8.562824349E0;-5.023346660E-2
8.583658472E0;-5.236976226E-2
8.604492594E0;-5.542161321E-2
8.625326717E0;-5.749687185E-2
8.646160839E0;-5.807672353E-2
8.666994962E0;-5.771050142E-2
8.687829084E0;-5.667287210E-2
8.708663207E0;-5.517746513E-2
8.729497329E0;-5.453657643E-2
8.750331452E0;-5.533005768E-2
8.771165574E0;-5.774101993E-2
8.791999697E0;-5.963316752E-2
8.812833819E0;-5.972472304E-2
8.833667942E0;-5.835139012E-2
8.854502064E0;-5.606250191E-2
8.875336187E0;-5.301065096E-2
8.896170309E0;-5.038605914E-2
8.917004432E0;-4.928739280E-2
8.937838554E0;-4.962309641E-2
8.958672677E0;-5.053865169E-2
8.979506799E0;-5.041657765E-2
9.000340922E0;-4.879909665E-2
9.021175045E0;-4.626606037E-2
9.042009167E0;-4.312265389E-2
9.062843290E0;-4.043702506E-2
9.083677412E0;-3.817865535E-2
9.104511535E0;-3.662221137E-2
9.125345657E0;-3.512680441E-2
9.146179780E0;-3.329569384E-2
9.167013902E0;-3.140354625E-2
9.187848025E0;-2.862636189E-2
9.208682147E0;-2.578814051E-2
9.229516270E0;-2.304147465E-2
9.250350392E0;-2.026429029E-2
9.271184515E0;-1.669362468E-2
9.292018637E0;-1.275673696E-2
9.312852760E0;-9.186071352E-3
9.333686882E0;-6.591998047E-3
9.354521005E0;-5.066072573E-3
9.375355127E0;-4.181035798E-3
9.396189250E0;-2.380443739E-3
9.417023372E0;5.798516800E-4
9.437857495E0;4.791405988E-3
9.458691617E0;8.178960540E-3
9.479525740E0;1.147495956E-2
9.500359862E0;1.437421796E-2
9.521193985E0;1.681569872E-2
9.542028107E0;1.867732780E-2
9.562862230E0;1.962340159E-2
9.583696352E0;2.169866024E-2
9.604530475E0;2.423169652E-2
9.625364597E0;2.691732536E-2
9.646198720E0;2.935880612E-2
9.667032842E0;3.137302774E-2
9.687866965E0;3.286843471E-2
9.708701087E0;3.369243446E-2
9.729535210E0;3.463850826E-2
9.750369332E0;3.628650777E-2
9.771203455E0;3.811761834E-2
9.792037577E0;3.881954405E-2
9.812871700E0;3.933835871E-2
9.833705822E0;4.110843226E-2
9.854539945E0;4.303109836E-2
9.875374067E0;4.388561663E-2
9.896208190E0;4.470961638E-2
9.917042312E0;4.620502335E-2
9.937876435E0;4.788354137E-2
9.958710557E0;4.763939329E-2
9.979544680E0;4.559465316E-2
1.000037880E1;4.403820917E-2
1.002121292E1;4.425183874E-2
1.004204705E1;4.519791253E-2
1.006288117E1;4.464857936E-2
1.008371529E1;4.370250557E-2
1.010454941E1;4.339732047E-2
1.012538354E1;4.251228370E-2
1.014621766E1;4.083376568E-2
1.016705178E1;3.869747002E-2
1.018788590E1;3.701895199E-2
1.020872003E1;3.537095248E-2
1.022955415E1;3.347880490E-2
1.025038827E1;3.262428663E-2
1.027122239E1;3.372295297E-2
1.029205652E1;3.476058229E-2
1.031289064E1;3.305154576E-2
1.033372476E1;2.981658376E-2
1.035455888E1;2.703939940E-2
1.037539301E1;2.575762200E-2
1.039622713E1;2.417065950E-2
1.041706125E1;2.163762322E-2
1.043789537E1;2.008117924E-2
1.045872950E1;2.002014222E-2
1.047956362E1;1.968443861E-2
1.050039774E1;1.712088382E-2
1.052123186E1;1.324503311E-2
1.054206599E1;9.765923032E-3
1.056290011E1;6.500442518E-3
1.058373423E1;3.326517533E-3
1.060456835E1;8.545182653E-4
1.062540248E1;6.103701895E-4
1.064623660E1;1.007110813E-3
1.066707072E1;-5.798516800E-4
1.068790484E1;-3.936887722E-3
1.070873897E1;-6.988738670E-3
1.072957309E1;-8.545182653E-3
1.075040721E1;-1.058992279E-2
1.077124133E1;-1.315347758E-2
1.079207546E1;-1.422162542E-2
1.081290958E1;-1.385540330E-2
1.083374370E1;-1.333658864E-2
1.085457782E1;-1.480147710E-2
1.087541195E1;-1.745658742E-2
1.089624607E1;-1.886043886E-2
1.091708019E1;-1.886043886E-2
1.093791431E1;-1.852473525E-2
1.095874844E1;-1.864680929E-2
1.097958256E1;-1.940977203E-2
1.100041668E1;-2.066103092E-2
1.102125080E1;-2.240058596E-2
1.104208493E1;-2.417065950E-2
1.106291905E1;-2.441480758E-2
1.108375317E1;-2.310251167E-2
1.110458729E1;-2.227851192E-2
1.112542142E1;-2.221747490E-2
1.114625554E1;-2.267525254E-2
1.116708966E1;-2.285836360E-2
1.118792378E1;-2.356028932E-2
1.120875791E1;-2.490310373E-2
1.122959203E1;-2.423169652E-2
1.125042615E1;-2.130191961E-2
1.127126028E1;-1.852473525E-2
1.129209440E1;-1.776177252E-2
1.131292852E1;-1.886043886E-2
1.133376264E1;-1.904354991E-2
1.135459677E1;-1.779229102E-2
1.137543089E1;-1.638843959E-2
1.139626501E1;-1.513718070E-2
1.141709913E1;-1.425214393E-2
1.143793326E1;-1.336710715E-2
1.145876738E1;-1.202429273E-2
1.147960150E1;-1.001007111E-2
1.150043562E1;-7.721182897E-3
1.152126975E1;-6.530961028E-3
1.154210387E1;-6.134220405E-3
1.156293799E1;-5.829035310E-3
1.158377211E1;-4.913480026E-3
1.160460624E1;-3.082369457E-3
1.162544036E1;-1.495406964E-3
1.164627448E1;1.525925474E-4
1.166710860E1;1.220740379E-3
1.168794273E1;1.953184606E-3
1.170877685E1;2.197332682E-3
1.172961097E1;2.624591815E-3
1.175044509E1;4.150517289E-3
1.177127922E1;6.103701895E-3
1.179211334E1;8.087405011E-3
1.181294746E1;9.369182409E-3
1.183378158E1;9.735404523E-3
1.185461571E1;1.016266366E-2
1.187544983E1;1.107821894E-2
1.189628395E1;1.254310739E-2
1.191711807E1;1.422162542E-2
1.193795220E1;1.586962493E-2
1.195878632E1;1.669362468E-2
1.197962044E1;1.605273598E-2
1.200045456E1;1.480147710E-2
1.202128869E1;1.391644032E-2
1.204212281E1;1.382488479E-2
1.206295693E1;1.409955138E-2
1.208379105E1;1.413006989E-2
1.210462518E1;1.443525498E-2
1.212545930E1;1.467940306E-2
1.214629342E1;1.413006989E-2
1.216712754E1;1.376384777E-2
1.218796167E1;1.336710715E-2
1.220879579E1;1.312295907E-2
1.222962991E1;1.208532975E-2
1.225046403E1;1.202429273E-2
1.227129816E1;1.312295907E-2
1.229213228E1;1.434369945E-2
1.231296640E1;1.409955138E-2
1.233380052E1;1.178014466E-2
1.235463465E1;9.247108371E-3
1.237546877E1;7.782219916E-3
1.239630289E1;6.927701651E-3
1.241713701E1;5.676442763E-3
1.243797114E1;3.723258156E-3
1.245880526E1;1.983703116E-3
1.247963938E1;3.357036042E-4
1.250047350E1;-1.464888455E-3
1.252130763E1;-2.929776910E-3
1.254214175E1;-3.906369213E-3
1.256297587E1;-4.943998535E-3
1.258380999E1;-6.958220161E-3
1.260464412E1;-8.819849239E-3
1.262547824E1;-9.979552599E-3
1.264631236E1;-1.016266366E-2
1.266714648E1;-1.049836726E-2
1.268798061E1;-1.168858913E-2
1.270881473E1;-1.300088504E-2
1.272964885E1;-1.394695883E-2
1.275048297E1;-1.525925474E-2
1.277131710E1;-1.715140233E-2
1.279215122E1;-1.867732780E-2
1.281298534E1;-1.959288308E-2
1.283381946E1;-2.066103092E-2
1.285465359E1;-2.200384533E-2
1.287548771E1;-2.310251167E-2
1.289632183E1;-2.365184484E-2
1.291715595E1;-2.417065950E-2
1.293799008E1;-2.597125156E-2
1.295882420E1;-2.807702872E-2
1.297965832E1;-3.003021332E-2
1.300049244E1;-3.076265755E-2
1.302132657E1;-3.082369457E-2
1.304216069E1;-3.042695395E-2
1.306299481E1;-2.996917631E-2
1.308382893E1;-2.948088015E-2
1.310466306E1;-2.929776910E-2
1.312549718E1;-2.960295419E-2
1.314633130E1;-3.033539842E-2
1.316716542E1;-3.103732414E-2
1.318799955E1;-3.161717582E-2
1.320883367E1;-3.054902799E-2
1.322966779E1;-2.920621357E-2
1.325050191E1;-2.755821406E-2
1.327133604E1;-2.633747368E-2
1.329217016E1;-2.542191839E-2
1.331300428E1;-2.465895566E-2
1.333383840E1;-2.438428907E-2
1.335467253E1;-2.340769677E-2
1.337550665E1;-2.148503067E-2
1.339634077E1;-1.919614246E-2
1.341717489E1;-1.773125401E-2
1.343800902E1;-1.699880978E-2
1.345884314E1;-1.525925474E-2
1.347967726E1;-1.306192206E-2
1.350051138E1;-1.058992279E-2
1.352134551E1;-8.880886258E-3
1.354217963E1;-7.293923765E-3
1.356301375E1;-6.256294443E-3
1.358384787E1;-5.676442763E-3
1.360468200E1;-4.699850459E-3
1.362551612E1;-2.349925230E-3
1.364635024E1;1.495406964E-3
1.366718436E1;5.218665120E-3
1.368801849E1;7.629627369E-3
1.370885261E1;9.338663900E-3
1.372968673E1;1.071199683E-2
1.375052085E1;1.199377422E-2
1.377135498E1;1.321451460E-2
1.379218910E1;1.498458815E-2
1.381302322E1;1.825006867E-2
1.383385734E1;2.200384533E-2
1.385469147E1;2.572710349E-2
1.387552559E1;2.798547319E-2
1.389635971E1;2.874843593E-2
1.391719383E1;2.932828761E-2
1.393802796E1;2.978606525E-2
1.395886208E1;3.137302774E-2
1.397969620E1;3.335673086E-2
1.400053032E1;3.564561907E-2
1.402136445E1;3.729361858E-2
1.404219857E1;3.817865535E-2
1.406303269E1;3.936887722E-2
1.408386681E1;4.043702506E-2
1.410470094E1;4.123050630E-2
1.412553506E1;4.223761711E-2
1.414636918E1;4.293954283E-2
1.416720330E1;4.379406110E-2
1.418803743E1;4.449598682E-2
1.420887155E1;4.544206061E-2
1.422970567E1;4.605243080E-2
1.425053979E1;4.623554186E-2
1.427137392E1;4.654072695E-2
1.429220804E1;4.715109714E-2
1.431304216E1;4.718161565E-2
1.433387628E1;4.644917142E-2
1.435471041E1;4.522843104E-2
1.437554453E1;4.446546831E-2
1.439637865E1;4.425183874E-2
1.441721277E1;4.519791253E-2
1.443804690E1;4.605243080E-2
1.445888102E1;4.522843104E-2
1.447971514E1;4.300057985E-2
1.450054926E1;3.997924741E-2
1.452138339E1;3.845332194E-2
1.454221751E1;3.857539598E-2
1.456305163E1;3.836176641E-2
1.458388575E1;3.656117435E-2
1.460471988E1;3.387554552E-2
1.462555400E1;3.118991668E-2
1.464638812E1;2.838221381E-2
1.466722224E1;2.560502945E-2
1.468805637E1;2.343821528E-2
1.470889049E1;2.188177129E-2
1.472972461E1;2.005066073E-2
1.475055873E1;1.745658742E-2
1.477139286E1;1.461836604E-2
1.479222698E1;1.190221870E-2
1.481306110E1;9.857478561E-3
1.483389522E1;8.239997559E-3
1.485472935E1;6.775109104E-3
1.487556347E1;5.676442763E-3
1.489639759E1;2.838221381E-3
1.491723171E1;-8.850367748E-4
1.493806584E1;-4.791405988E-3
1.495889996E1;-7.629627369E-3
1.497973408E1;-9.582811975E-3
1.500056820E1;-1.165807062E-2
1.502140233E1;-1.409955138E-2
1.504223645E1;-1.684621723E-2
1.506307057E1;-1.974547563E-2
1.508390469E1;-2.288888211E-2
1.510473882E1;-2.600177007E-2
1.512557294E1;-2.810754723E-2
1.514640706E1;-2.987762078E-2
1.516724118E1;-3.186132389E-2
1.518807531E1;-3.421124912E-2
1.520890943E1;-3.610339671E-2
1.522974355E1;-3.756828516E-2
1.525057767E1;-4.010132145E-2
1.527141180E1;-4.324472793E-2
1.529224592E1;-4.577776421E-2
1.531308004E1;-4.669331950E-2
1.533391416E1;-4.681539354E-2
1.535474829E1;-4.776146733E-2
1.537558241E1;-4.889065218E-2
1.539641653E1;-5.011139256E-2
1.541725065E1;-5.111850337E-2
1.543808478E1;-5.243079928E-2
1.545891890E1;-5.407879879E-2
1.547975302E1;-5.511642811E-2
1.550058714E1;-5.481124302E-2
1.552142127E1;-5.365153966E-2
1.554225539E1;-5.291909543E-2
1.556308951E1;-5.276650288E-2
1.558392363E1;-5.362102115E-2
1.560475776E1;-5.508590960E-2
1.562559188E1;-5.566576128E-2
1.564642600E1;-5.462813196E-2
1.566726012E1;-5.227820673E-2
1.568809425E1;-5.026398511E-2
1.570892837E1;-4.907376324E-2
1.572976249E1;-4.861598560E-2
1.575059661E1;-4.831080050E-2
1.577143074E1;-4.821924497E-2
1.579226486E1;-4.818872646E-2
1.581309898E1;-4.712057863E-2
1.583393310E1;-4.425183874E-2
1.585476723E1;-4.028443251E-2
1.587560135E1;-3.723258156E-2
1.589643547E1;-3.680532243E-2
1.591726959E1;-3.671376690E-2
1.593810372E1;-3.552354503E-2
1.595893784E1;-3.265480514E-2
1.597977196E1;-2.935880612E-2
1.600060608E1;-2.642902921E-2
1.602144021E1;-2.273628956E-2
1.604227433E1;-1.956236457E-2
1.606310845E1;-1.745658742E-2
1.608394257E1;-1.528977325E-2
1.610477670E1;-1.284829249E-2
1.612561082E1;-9.887997070E-3
1.614644494E1;-7.751701407E-3
1.616727906E1;-5.676442763E-3
1.618811319E1;-2.105777154E-3
1.620894731E1;1.739555040E-3
1.622978143E1;4.486220893E-3
1.625061555E1;6.347849971E-3
1.627144968E1;8.819849239E-3
1.629228380E1;1.123081149E-2
1.631311792E1;1.321451460E-2
1.633395204E1;1.464888455E-2
1.635478617E1;1.757866146E-2
1.637562029E1;2.142399365E-2
1.639645441E1;2.496414075E-2
1.641728853E1;2.758873257E-2
1.643812266E1;2.929776910E-2
1.645895678E1;3.103732414E-2
1.647979090E1;3.161717582E-2
1.650062502E1;3.161717582E-2
1.652145915E1;3.302102725E-2
1.654229327E1;3.524887844E-2
1.656312739E1;3.735465560E-2
1.658396151E1;3.842280343E-2
1.660479564E1;3.860591449E-2
1.662562976E1;3.927732170E-2
1.664646388E1;3.955198828E-2
1.666729800E1;3.946043275E-2
1.668813213E1;3.955198828E-2
1.670896625E1;4.065065462E-2
1.672980037E1;4.290902432E-2
1.675063449E1;4.409924619E-2
1.677146862E1;4.388561663E-2
1.679230274E1;4.303109836E-2
1.681313686E1;4.272591327E-2
1.683397098E1;4.345835749E-2
1.685480511E1;4.406872768E-2
1.687563923E1;4.403820917E-2
1.689647335E1;4.315317240E-2
1.691730747E1;4.147465438E-2
1.693814160E1;3.918576617E-2
1.695897572E1;3.744621113E-2
1.697980984E1;3.640858180E-2
1.700064396E1;3.576769311E-2
1.702147809E1;3.485213782E-2
1.704231221E1;3.311258278E-2
1.706314633E1;3.051850948E-2
1.708398045E1;2.764976959E-2
1.710481458E1;2.505569628E-2
1.712564870E1;2.276680807E-2
1.714648282E1;2.191228980E-2
1.716731694E1;2.182073428E-2
1.718815107E1;2.127140110E-2
1.720898519E1;2.026429029E-2
1.722981931E1;1.867732780E-2
1.725065343E1;1.699880978E-2
1.727148756E1;1.419110691E-2
1.729232168E1;1.068147832E-2
1.731315580E1;8.301034577E-3
1.733398992E1;7.873775445E-3
1.735482405E1;8.239997559E-3
1.737565817E1;6.622516556E-3
1.739649229E1;2.838221381E-3
1.741732641E1;-7.324442274E-4
1.743816054E1;-2.441480758E-3
1.745899466E1;-3.143406476E-3
1.747982878E1;-4.425183874E-3
1.750066290E1;-6.988738670E-3
1.752149703E1;-9.338663900E-3
1.754233115E1;-1.010162664E-2
1.756316527E1;-1.016266366E-2
1.758399939E1;-1.147495956E-2
1.760483352E1;-1.391644032E-2
1.762566764E1;-1.632740257E-2
1.764650176E1;-1.861629078E-2
1.766733588E1;-2.185125278E-2
1.768817001E1;-2.499465926E-2
1.770900413E1;-2.670369579E-2
1.772983825E1;-2.621539964E-2
1.775067237E1;-2.468947417E-2
1.777150650E1;-2.310251167E-2
1.779234062E1;-2.258369701E-2
1.781317474E1;-2.356028932E-2
1.783400886E1;-2.609332560E-2
1.785484299E1;-2.902310251E-2
1.787567711E1;-3.012176885E-2
1.789651123E1;-2.856532487E-2
1.791734535E1;-2.536088137E-2
1.793817948E1;-2.282784509E-2
1.795901360E1;-2.233954894E-2
1.797984772E1;-2.310251167E-2
1.800068184E1;-2.511673330E-2
1.802151597E1;-2.731406598E-2
1.804235009E1;-2.826013977E-2
1.806318421E1;-2.685628834E-2
1.808401833E1;-2.374340037E-2
1.810485246E1;-2.041688284E-2
1.812568658E1;-1.876888333E-2
1.814652070E1;-1.797540208E-2
1.816735482E1;-1.779229102E-2
1.818818895E1;-1.861629078E-2
1.820902307E1;-1.950132756E-2
1.822985719E1;-1.944029054E-2
1.825069131E1;-1.745658742E-2
1.827152544E1;-1.507614368E-2
1.829235956E1;-1.321451460E-2
1.831319368E1;-1.168858913E-2
1.833402780E1;-9.918515580E-3
